"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Uzbekistan","UZB","Population ages 0-14, male","SP.POP.0014.MA.IN","1739815","1861976","1988143","2112149","2231704","2337510","2427315","2511301","2589378","2663286","2734893","2803918","2871100","2936355","2998306","3056176","3111454","3165221","3218902","3275026","3334209","3398250","3469087","3548802","3638761","3736781","3841890","3949830","4053533","4150829","4232714","4321339","4414643","4501973","4570482","4625292","4677694","4717405","4727986","4696024","4663996","4613429","4553297","4489238","4425997","4361804","4298336","4253297","4232778","4230637","4286041","4344778","4367095","4417415","4498322","4598879","4708333","4820211","4950727","5105495","5270861","5433734","5576662","5695719",
"St. Vincent and the Grenadines","VCT","Population ages 0-14, male","SP.POP.0014.MA.IN","20996","21597","22127","22595","22989","23327","23653","23959","24238","24484","24681","24816","24882","24875","24792","24620","24391","24162","23952","23760","23564","23299","22988","22716","22493","22317","22169","22032","21892","21746","21572","21319","21018","20730","20451","20159","19826","19464","19083","18699","18339","18009","17679","17314","16910","16489","16042","15574","15128","14709","14312","13935","13598","13300","13039","12805","12569","12357","12173","11995","11843","11708","11575","11428",
"Venezuela, RB","VEN","Population ages 0-14, male","SP.POP.0014.MA.IN","1937413","2012544","2087620","2162925","2236916","2308870","2378940","2446072","2510433","2572176","2631390","2688027","2742004","2794211","2846559","2900850","2957209","3014975","3074041","3134320","3195321","3256445","3317243","3377766","3438728","3500537","3565013","3631930","3698457","3763329","3825769","3884968","3940016","3990338","4035764","4076996","4115437","4152189","4187468","4220866","4252037","4278769","4300879","4320310","4337753","4354146","4369603","4384021","4397550","4410793","4424134","4436366","4446446","4454004","4458368","4459105","4450956","4418025","4346047","4253211","4165083","4077039","4004655","3956254",
"British Virgin Islands","VGB","Population ages 0-14, male","SP.POP.0014.MA.IN","1886","1884","1861","1844","1831","1826","1840","1882","1974","2137","2284","2290","2221","2167","2123","2083","2042","2001","1961","1921","1908","1931","1960","1983","2000","2012","2024","2043","2070","2109","2160","2210","2246","2279","2313","2348","2393","2447","2508","2576","2651","2692","2682","2664","2672","2710","2774","2859","2968","3081","3110","3085","3048","2977","2921","2876","2823","2763","2694","2613","2521","2423","2318","2200",
"Virgin Islands (U.S.)","VIR","Population ages 0-14, male","SP.POP.0014.MA.IN","6096","6106","6250","7121","7323","7872","8425","8970","10140","10882","11534","13180","14424","16050","17206","18098","18446","17816","18100","17737","17919","17531","17169","16895","16643","16331","16006","15745","15564","15473","15873","15969","16112","16286","16386","16195","15823","15486","15122","14731","14399","14103","13787","13451","13101","12760","12427","12130","11875","11644","11427","11220","11033","10879","10766","10683","10619","10565","10505","10428","10376","10324","10252","10176",
"Viet Nam","VNM","Population ages 0-14, male","SP.POP.0014.MA.IN","6763391","7073506","7380666","7718551","7998880","8221346","8443071","8633181","8792664","8942189","9086818","9252066","9400267","9537438","9672375","9805195","9992762","10190424","10357581","10517415","10708582","10959568","11240347","11525618","11802531","12070372","12320506","12542623","12731645","12907460","13078721","13233811","13365944","13460689","13505536","13491180","13409524","13269886","13090869","12886015","12663759","12438375","12231587","12041187","11858513","11677094","11487903","11307543","11158046","11051726","10995412","10988445","11025910","11098741","11190209","11280086","11357683","11415313","11458838","11494237","11523257","11550338","11556454","11533142",
"Vanuatu","VUT","Population ages 0-14, male","SP.POP.0014.MA.IN","14952","15468","15998","16525","17066","17641","18229","18829","19429","20024","20615","21203","21792","22381","22970","23565","24173","24795","25579","26820","27891","28513","29181","29895","30650","31430","32229","33034","33831","34614","35393","36182","36960","37742","38569","39421","40233","40993","41714","42407","43038","43650","44278","44874","45448","46007","46569","47172","47850","48592","49558","50790","52138","53579","55093","56634","58172","59693","61163","62573","63930","65214","66389","67430",
"World","WLD","Population ages 0-14, male","SP.POP.0014.MA.IN","578591458","587602362","599559133","615836888","631700593","646117439","660013029","672393938","685018134","698228197","710933358","723770369","735425048","746767949","758816093","770481597","781519142","789875109","794314196","798721216","804616992","811599783","820362077","828495114","835506190","842993721","851307703","861033477","871187241","881728541","893702159","904895972","915280102","925245244","933592568","940206887","945644569","949504731","952491096","955072338","956926707","957822456","957707962","957470181","957231914","956600473","957210114","959952871","964269010","969537770","975259692","981555420","989045163","997047220","1004883013","1011954493","1018525297","1025048516","1030407572","1034171236","1036403768","1036659878","1035505487","1033865617",
"Samoa","WSM","Population ages 0-14, male","SP.POP.0014.MA.IN","30159","31352","32505","33564","34532","35468","36379","37099","37624","38083","38481","38808","39074","39300","39592","39937","40187","40268","40241","40192","40114","39979","39635","39081","38455","37802","37209","36873","36710","36503","36265","36119","36157","36341","36637","37016","37453","37922","38410","38903","39386","39822","40004","39938","39811","39618","39361","39178","39120","39100","39139","39267","39474","39736","40027","40343","40701","41090","41463","41823","42273","42809","43354","43863",
"Kosovo","XKX","Population ages 0-14, male","SP.POP.0014.MA.IN","225744","233678","241094","247518","252498","256260","259636","262967","266508","270532","274775","279725","286697","294562","302359","309940","317234","324002","329636","334526","340482","346902","353104","359788","366091","371861","376675","379625","380046","379218","379339","381186","382067","380816","379042","377171","375674","374376","365217","349562","338189","329498","317823","304044","291589","280560","271781","265929","261959","258975","256919","254417","250314","248819","246399","238460","229897","225168","220484","214479","209220","203039","194964","187258",
"Yemen, Rep.","YEM","Population ages 0-14, male","SP.POP.0014.MA.IN","1133186","1154319","1176589","1201373","1230727","1265834","1305770","1349094","1395478","1445009","1498410","1555729","1616832","1681132","1748404","1819809","1895650","1976216","2061527","2152552","2249867","2352004","2458610","2570640","2688279","2810934","2938275","3069693","3205031","3343576","3484236","3626618","3770193","3914418","4055421","4188424","4306547","4412185","4512019","4607817","4700216","4785951","4866423","4945387","5024362","5104377","5187573","5271779","5355128","5439976","5528861","5629615","5740814","5855885","5973051","6089493","6206523","6322710","6434475","6541113","6642065","6732165","6813177","6889792",
"South Africa","ZAF","Population ages 0-14, male","SP.POP.0014.MA.IN","3544055","3637250","3741618","3848506","3964312","4091609","4223073","4357408","4493697","4632419","4773873","4905883","5025637","5142835","5261675","5382677","5504768","5615751","5714129","5815131","5922120","6042686","6177271","6314496","6454960","6601291","6778358","7003630","7259164","7530789","7799281","8052413","8272531","8443398","8566538","8643025","8679309","8657095","8581839","8476249","8334158","8170864","8008019","7856213","7727142","7630177","7561779","7519275","7518956","7539664","7560592","7604985","7686164","7793458","7910611","8042185","8145249","8239121","8368694","8496729","8599775","8666039","8701621","8699373",
"Zambia","ZMB","Population ages 0-14, male","SP.POP.0014.MA.IN","717520","743122","769984","798820","829279","860396","892268","924948","958506","993019","1028208","1064050","1100899","1138777","1177485","1217225","1257814","1298771","1339939","1381159","1422090","1463496","1506535","1550642","1594900","1639328","1684201","1728843","1772880","1817031","1860999","1904936","1949666","1995837","2044479","2095971","2149395","2203762","2259077","2316003","2375271","2437229","2502294","2571698","2646548","2727929","2815460","2907260","3002073","3099109","3197841","3297572","3397463","3496707","3594213","3688990","3782473","3874848","3964411","4050047","4131891","4211377","4289614","4366732",
"Zimbabwe","ZWE","Population ages 0-14, male","SP.POP.0014.MA.IN","903541","938364","975478","1015610","1052609","1084902","1118028","1152573","1188715","1226624","1263129","1299074","1338761","1382686","1430714","1479832","1528699","1570321","1594174","1626254","1745484","1870980","1936677","2003496","2065128","2122332","2177019","2234172","2291861","2337856","2373652","2405199","2439779","2453275","2444174","2443674","2444964","2444186","2445779","2450088","2453956","2461099","2474571","2496727","2525404","2552919","2586745","2621356","2653121","2693258","2741940","2794103","2850630","2909893","2963587","3009346","3050053","3089313","3129251","3170313","3214765","3265174","3316043","3361078",
