"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Cote d'Ivoire","CIV","Population ages 0-14, female","SP.POP.0014.FE.IN","810634","843293","878879","917968","958989","1000890","1044620","1090407","1138307","1188439","1241155","1296978","1356321","1419553","1486981","1558204","1613436","1657563","1713875","1782387","1863029","1953619","2052057","2156645","2265632","2377001","2489240","2588217","2643867","2702501","2794108","2883498","2968135","3049814","3130581","3213731","3302391","3398547","3506320","3625592","3753556","3888578","4009640","4106259","4189475","4264241","4333787","4398851","4461774","4524684","4587027","4674117","4783708","4886666","4987600","5090219","5194214","5300697","5404929","5505395","5605278","5704902","5803865","5901694",
"Cameroon","CMR","Population ages 0-14, female","SP.POP.0014.FE.IN","1005860","1031349","1059162","1090284","1125557","1162700","1200399","1239855","1281059","1323872","1368463","1415039","1463220","1512745","1563474","1615278","1668062","1722103","1778289","1836800","1899894","1967595","2033625","2099139","2168627","2241289","2317071","2396170","2477131","2558983","2642077","2725456","2807991","2889263","2968552","3044954","3117238","3185545","3254472","3327452","3402108","3476227","3552412","3633902","3721095","3812397","3907165","4006758","4111484","4221110","4335657","4454071","4575016","4697114","4821805","4951507","5086213","5222054","5354470","5482942","5607908","5729549","5847864","5962631",
"Congo, Dem. Rep.","COD","Population ages 0-14, female","SP.POP.0014.FE.IN","3300557","3374198","3452909","3541004","3639040","3746758","3863680","3987044","4115661","4248739","4386557","4528088","4672398","4819017","4967414","5117459","5267543","5416530","5572845","5740702","5911924","6084132","6259556","6440327","6632434","6836222","7049679","7275310","7511920","7757701","8015530","8286601","8565824","8859762","9199817","9558814","9886559","10198062","10518313","10850503","11188824","11535192","11890779","12254938","12631877","13027025","13443830","13881997","14342741","14826135","15314602","15817665","16361000","16943629","17552404","18175048","18817996","19481265","20156504","20844970","21549417","22265144","22990001","23722570",
"Congo, Rep.","COG","Population ages 0-14, female","SP.POP.0014.FE.IN","224036","231160","238641","246223","253984","262208","270825","279835","289283","299210","309585","320448","331853","343661","355764","367335","378056","388487","398474","407758","416280","424172","431430","437803","446569","458623","471306","484331","497651","511055","524081","537005","550152","563910","578325","592908","607624","621781","636124","650371","665763","682157","697480","714198","733233","754389","777767","803118","830193","861390","895747","929880","963047","994912","1025857","1055868","1083941","1109811","1134533","1157242","1178097","1197568","1214589","1228859",
"Colombia","COL","Population ages 0-14, female","SP.POP.0014.FE.IN","3626201","3753417","3881925","4011118","4137052","4256584","4369989","4475892","4572507","4658623","4734095","4798965","4854154","4901546","4942703","4979518","5013753","5047841","5083522","5121387","5162666","5207886","5257706","5312530","5372623","5435951","5503632","5577342","5654594","5734136","5814156","5891400","5964052","6031395","6091444","6143271","6187111","6223048","6252049","6274626","6290447","6299059","6299761","6291615","6273642","6245174","6204136","6151640","6090535","6024869","5958905","5892199","5824777","5757423","5690063","5625542","5570334","5531882","5508007","5489346","5469585","5450187","5423484","5388272",
"Comoros","COM","Population ages 0-14, female","SP.POP.0014.FE.IN","39869","41034","42301","43675","45111","46459","47719","49076","50541","52025","53527","55076","56697","58398","60192","62060","64046","66189","68467","70879","73356","75806","78230","80696","83243","85856","88513","91190","93875","96561","99194","101710","104180","106596","108842","110936","112926","114812","116595","118612","121004","123497","125891","127608","128500","129279","130257","131315","132425","133606","134884","136283","137785","139382","141111","142996","145056","147071","149024","151004","153044","155130","157043","158768",
"Cabo Verde","CPV","Population ages 0-14, female","SP.POP.0014.FE.IN","45437","47251","49457","51690","53863","55925","57864","59733","61549","63315","64958","66266","67207","67985","68717","69739","70921","71837","72537","73060","73765","74648","75482","76376","77324","78334","79410","80542","81712","82951","84633","86666","88589","90323","91798","92958","93871","94631","95237","95689","95564","94834","93904","92790","91518","90134","88665","87083","85377","83562","82196","81515","80954","80325","79716","79178","78842","78709","78501","78138","77679","77123","76526","75930",
"Costa Rica","CRI","Population ages 0-14, female","SP.POP.0014.FE.IN","303410","315846","328113","339986","351293","362146","372406","381684","389622","396462","402538","407696","411934","415317","418201","420898","423684","426855","430636","435344","441002","447610","455422","464831","475604","487355","499883","512685","525451","537809","549528","560325","569928","578337","585404","591192","595702","598884","600545","600738","599712","597387","593640","588861","583708","578421","573349","568866","565160","561773","558142","554506","551007","547593","544198","540630","537062","534138","531655","528469","523886","518183","511800","504631",
"Caribbean small states","CSS","Population ages 0-14, female","SP.POP.0014.FE.IN","382908","394674","405954","416686","427477","438374","448974","459106","468530","476784","482396","484903","484088","480818","476904","472495","467750","462758","457603","452347","447398","442403","437327","433055","429736","427224","425081","422941","421176","420047","418977","418437","419275","420825","422764","424545","425683","426479","426840","426777","426229","425282","424137","422550","420797","418952","416545","413775","411030","408288","404329","399253","394885","391496","388777","386179","383557","381350","380128","378707","376642","374862","372903","370739",
"Cuba","CUB","Population ages 0-14, female","SP.POP.0014.FE.IN","1277539","1310619","1347835","1388982","1430621","1469865","1507735","1544601","1579799","1613285","1644841","1672878","1694660","1709241","1715774","1712131","1696508","1667829","1626732","1575940","1518837","1459568","1406724","1362715","1322408","1283966","1247385","1215152","1190899","1175149","1166899","1162516","1159161","1157286","1157824","1160917","1164847","1164669","1158917","1151008","1141224","1129556","1115963","1098675","1077438","1054293","1031694","1011876","995655","982945","972442","963078","953385","942436","930536","918717","906583","893794","883149","874584","867137","860203","852408","842630",
"Curacao","CUW","Population ages 0-14, female","SP.POP.0014.FE.IN","25329","25672","26075","26478","26835","27153","27320","27480","27747","27993","28148","28314","27902","27152","26745","26184","25529","24856","24021","23337","22813","22407","22179","21937","21730","21605","21446","21179","20807","20454","20229","20080","19987","19971","19896","19812","19782","19642","19052","18112","17103","16206","15932","15944","15885","15946","16054","16147","16154","16064","16071","16095","16027","16026","16062","16066","15953","15620","14523","13730","13448","12991","12602","12272",
"Cayman Islands","CYM","Population ages 0-14, female","SP.POP.0014.FE.IN","1504","1561","1621","1682","1737","1783","1824","1859","1886","1907","1952","2031","2116","2194","2262","2317","2359","2387","2396","2390","2423","2494","2558","2616","2667","2709","2742","2764","2789","2829","2895","2981","3073","3171","3270","3368","3466","3560","3647","3735","3854","3991","4114","4228","4334","4431","4521","4607","4686","4759","4854","4950","5015","5067","5132","5218","5321","5448","5580","5692","5761","5823","5916","6012",
"Cyprus","CYP","Population ages 0-14, female","SP.POP.0014.FE.IN","104635","105892","105336","104496","103498","102509","101618","100716","99645","98311","96682","94786","92697","90885","89254","87429","85843","84615","83634","82982","82685","82736","83570","85426","87508","89257","90731","91999","93133","94156","95031","95694","96522","98600","101150","102807","103724","104056","103940","103484","102764","102012","101690","101503","100897","99907","98634","97218","95808","94534","93497","92917","92826","92837","92912","93237","93825","94501","95113","95736","96272","96598","96801","96899",
"Czechia","CZE","Population ages 0-14, female","SP.POP.0014.FE.IN","1202984","1177028","1150357","1129383","1117338","1105375","1089276","1071307","1054515","1040721","1024565","1013383","1015293","1027803","1053260","1085052","1115047","1141004","1161176","1174791","1180059","1181581","1184302","1185487","1184487","1180748","1173045","1160275","1141151","1114687","1080907","1049317","1022748","996254","968415","940522","914846","890477","867787","846027","822664","799306","779334","761272","744642","730573","719252","715134","717862","723796","734314","745552","755040","764007","773902","784546","794456","804385","814862","825455","832801","820134","830535","837556",
"Germany","DEU","Population ages 0-14, female","SP.POP.0014.FE.IN","7476970","7713348","7930447","8132388","8305752","8458677","8601218","8702061","8783798","8869705","8882090","8848527","8798206","8685875","8509311","8269965","8007573","7749291","7494207","7246254","7024755","6815221","6601199","6396040","6212437","6076812","6001412","5981957","6030948","6133398","6251333","6348115","6419833","6468542","6477689","6457705","6426648","6390209","6346672","6303688","6259101","6199323","6118554","6016791","5904391","5787928","5679538","5593545","5519811","5453128","5402964","5261664","5222952","5197514","5198346","5241816","5310767","5380805","5449945","5509694","5559930","5612351","5689029","5749443",
"Djibouti","DJI","Population ages 0-14, female","SP.POP.0014.FE.IN","18983","19631","20389","21285","22352","23628","25045","26521","28051","29858","31951","34241","36799","39603","42841","46773","51483","56862","62575","68054","72775","76521","79447","82055","85007","88805","93648","99392","105515","113456","125066","135535","133689","130330","132088","132429","134338","136763","139371","141975","144635","147454","150362","152899","154941","156729","158447","160041","161373","162708","164058","165262","166418","167432","168138","168527","168630","168517","168300","168131","168079","168151","168370","168733",
"Dominica","DMA","Population ages 0-14, female","SP.POP.0014.FE.IN","13268","13643","13950","14241","14530","14864","15244","15657","16103","16560","16773","16648","16438","16238","16040","15839","15633","15417","15182","14923","14625","14174","13581","13027","12578","12214","11922","11706","11577","11535","11548","11548","11490","11412","11329","11225","11095","10937","10746","10522","10269","10023","9807","9606","9404","9199","8992","8776","8557","8348","8142","7962","7834","7665","7631","7583","7394","7294","7225","7199","7166","7109","7043","6973",
"Denmark","DNK","Population ages 0-14, female","SP.POP.0014.FE.IN","562437","555145","549428","547288","548770","551876","556947","561848","562774","561640","561451","561573","562081","562746","562207","560267","556489","550775","542954","533290","521459","506516","491436","479225","469405","461248","453266","444667","437071","431612","427733","426347","428434","432129","436874","443845","451861","459558","466999","474010","480364","485676","489608","492168","493367","493489","493281","492711","491993","490161","487118","483663","479493","475272","471575","469060","467883","467262","466185","464197","461897","460764","461310","461520",
"Dominican Republic","DOM","Population ages 0-14, female","SP.POP.0014.FE.IN","789282","820843","851818","881761","911434","940916","969616","997095","1022546","1046088","1068628","1089766","1109131","1127460","1144450","1159900","1174371","1188144","1201242","1213677","1225869","1237788","1249549","1262527","1276593","1290447","1304086","1318019","1332672","1348920","1366450","1383940","1400948","1417502","1431664","1442877","1452545","1460135","1464604","1467390","1470700","1473709","1476889","1479792","1480180","1478447","1474938","1470493","1467149","1465889","1466442","1468006","1470318","1473798","1477363","1479743","1481494","1483319","1485480","1487485","1489078","1490984","1492292","1490836",
"Algeria","DZA","Population ages 0-14, female","SP.POP.0014.FE.IN","2545642","2609397","2654661","2703821","2754757","2799907","2859648","2937736","3012205","3084140","3155977","3229123","3303954","3380044","3456948","3579375","3752714","3892533","3994298","4099911","4212752","4333515","4460364","4591474","4724446","4857996","4986159","5101173","5202086","5290939","5365346","5431727","5495577","5548016","5581851","5584175","5513422","5382098","5264545","5167550","5068648","4971164","4878568","4797510","4734250","4689322","4665854","4667156","4693688","4746563","4826523","4933669","5068499","5230752","5412903","5606017","5804749","6003829","6193458","6364703","6514109","6638154","6733218","6796660",
"East Asia & Pacific (excluding high income)","EAP","Population ages 0-14, female","SP.POP.0014.FE.IN","177989509","177206600","180125451","187333762","194269595","200096788","205996594","210723259","215475717","220907511","226126551","231485620","235871375","239938062","244684844","249105912","252916448","254134615","251597232","248539798","246306000","244558201","244090493","242900995","240468342","238379187","237071282","236986348","237308751","238025202","239875171","241638174","242628958","243369804","243478294","242804336","241415074","239072140","236508723","233945167","230847497","226999981","222195847","217289973","212529257","207504966","203569058","201345692","199893434","198982530","198448920","198336383","199030790","200102172","201251677","202134795","202997775","204324455","205008696","204787567","203679195","201540319","198776012","195598473",
"Early-demographic dividend","EAR","Population ages 0-14, female","SP.POP.0014.FE.IN","198088542","204222557","210501447","216929316","223289185","229357020","235365216","241476204","247601319","253697202","259689410","265501493","271334581","277347159","283354804","289256699","295187294","301171761","307188947","313386138","319835549","326758367","333992536","341172654","348355568","355558853","362700496","369796374","376827364","383698200","390883121","397452757","403698057","409473101","414399053","418819857","423126523","426880582","429987117","432698862","435304823","437883375","440276978","442422024","444367926","446134242","447770236","449334242","450956548","452630260","454431782","456370081","458221670","460010419","461652424","463039027","464039285","464628915","465085307","465373805","465363651","465203740","464841807","464196609",
"East Asia & Pacific","EAS","Population ages 0-14, female","SP.POP.0014.FE.IN","201932945","201447812","204496298","211640587","218492951","224341725","230277488","235018655","239942466","245597120","251029069","256720659","261354262","265653866","270590334","275106609","278922718","280096750","277465570","274301210","271918153","270106228","269541182","268107419","265373565","262904193","261138183","260555612","260356415","260550439","261916969","263295625","263939843","264359384","264173813","263210110","261571978","258996919","256222340","253450263","250193958","246225389","241267937","236172474","231206089","225961143","221815339","219392681","217755378","216621809","215853147","215500626","215977254","216852717","217825678","218538469","219252660","220442640","220981638","220598792","219304082","216910891","213908436","210576886",
"Europe & Central Asia (excluding high income)","ECA","Population ages 0-14, female","SP.POP.0014.FE.IN","21386083","22203076","22912921","23531323","24013031","24383943","24787915","25236621","25611240","25872156","26047057","26186509","26321053","26451660","26563338","26642452","26733894","26863637","26987375","27141774","27365007","27632344","27940650","28258207","28613646","29024474","29441363","29848217","30222827","30489791","30715792","30877535","30984189","31019501","30924739","30732041","30527185","30249227","29857782","29376940","28894763","28384761","27855239","27346464","26888608","26485749","26151905","25873232","25772102","25762685","25838268","25948095","26059662","26252211","26511111","26824273","27148240","27474107","27818878","28150054","28405113","28634327","28440118","28412244",
"Europe & Central Asia","ECS","Population ages 0-14, female","SP.POP.0014.FE.IN","91624380","93326856","94438247","95321495","95982530","96454788","96811127","97155012","97369881","97401634","97164856","96867446","96635813","96326109","95965534","95548329","95111125","94670539","94179140","93745996","93511160","93388710","93287983","93212968","93244179","93367397","93504036","93641895","93811640","93815693","93612858","93293123","92816890","92262578","91493549","90522183","89459306","88275252","86899722","85399449","83862864","82261838","80651083","79250670","78100157","77104838","76306835","75775597","75668237","75803156","76026588","76235738","76626802","77153668","77751368","78404315","79076916","79692335","80185877","80503625","80629002","80588951","80088319","79736307",
"Ecuador","ECU","Population ages 0-14, female","SP.POP.0014.FE.IN","1006466","1040958","1076467","1111156","1144708","1178523","1212974","1247976","1283568","1319571","1355665","1391502","1427156","1462690","1497892","1532553","1566306","1599039","1631052","1662465","1693349","1724070","1754606","1784760","1814637","1844434","1874381","1904058","1933047","1961372","1988884","2015415","2040648","2064462","2087165","2108734","2129006","2147856","2165328","2181390","2195736","2208336","2219611","2229903","2239171","2247565","2255502","2263473","2271572","2279589","2287623","2295973","2303036","2305989","2304694","2300918","2295644","2290430","2288510","2286765","2281348","2274199","2264434","2252011",
